"","scenarios","Year","Biomass","relative"
"196","scen3",124,32.9152598957547,0.000197302772202701
"197","scen4",124,55.9013356029305,0.000335087388622268
"198","scen5",124,67.921433607225,0.000407139034755597
"199","scen6",124,83.6891161043102,0.000501654693381405
"200","scen7",124,105.801796714557,0.000634203948622049
"201","",125,6.69365560588241,4.01235418281198e-05
"202","scen1",125,6.69365560588241,4.01235418281198e-05
"203","scen2",125,18.3303938300818,0.000109877228060681
"204","scen3",125,33.1055933047332,0.000198443680989482
"205","scen4",125,57.3327072593217,0.00034366740885461
"206","scen5",125,69.3041173801589,0.000415427206939063
"207","scen6",125,86.2592714907709,0.000517060884441309
"208","scen7",125,110.195189179858,0.00066053910488464
"209","",126,6.22400151591419,3.73083110135814e-05
"210","scen1",126,6.22400151591419,3.73083110135814e-05
"211","scen2",126,18.0063178142221,0.000107934630720236
"212","scen3",126,33.3018501686726,0.000199620096531747
"213","scen4",126,58.8059513773649,0.000352498423695199
"214","scen5",126,70.7372326699397,0.000424017678971042
"215","scen6",126,88.9329009860625,0.000533087326673108
"216","scen7",126,114.797572932657,0.0006881270101919
"217","",127,5.78730226197686,3.46906202010657e-05
"218","scen1",127,5.78730226197686,3.46906202010657e-05
"219","scen2",127,17.6915600353141,0.000106047889356273
"220","scen3",127,33.5032433515047,0.000200827300527745
"221","scen4",127,60.3217110039917,0.000361584287737395
"222","scen5",127,72.2344800086525,0.000432992575463938
"223","scen6",127,91.7245239508906,0.000549821052964491
"224","scen7",127,119.627249416154,0.000717077368234158
"225","",128,5.38124518884631,3.22566067235812e-05
"226","scen1",128,5.38124518884631,3.22566067235812e-05
"227","scen2",128,17.3857797744771,0.000104214961609718
"228","scen3",128,33.7103998669295,0.000202069051463409
"229","scen4",128,61.8827651704921,0.000370941659229663
"230","scen5",128,73.8029783081674,0.000442394569058084
"231","scen6",128,94.6435196704539,0.000567318285231277
"232","scen7",128,124.699281256198,0.000747480468374047
"233","",129,5.00367997157308,2.99933809647309e-05
"234","scen1",129,5.00367997157308,2.99933809647309e-05
"235","scen2",129,17.0885542997329,0.000102433313513303
"236","scen3",129,33.9235547217269,0.000203346758031523
"237","scen4",129,63.4910570446463,0.000380582186033543
"238","scen5",129,75.4416148833031,0.000452216990024254
"239","scen6",129,97.6916584521165,0.000585589635163962
"240","scen7",129,130.021999634747,0.000779386249919383
"241","",130,4.65260721637633,2.7888958029456e-05
"242","scen1",130,4.65260721637633,2.7888958029456e-05
"243","scen2",130,16.7993403395556,0.000100699688553833
"244","scen3",130,34.1423648757026,0.000204658363958447
"245","scen4",130,65.1471320593761,0.000390509137618208
"246","scen5",130,77.1432193959865,0.000462416857459855
"247","scen6",130,100.864804067153,0.000604610309113744
"248","scen7",130,135.597990725477,0.000812810215079097
