"","scenarios","Year","Yield","relative"
"183","scen5",127,4.32061998017217,0.318879489944754
"184","scen5",128,4.38884186663354,0.32391454520481
"185","scen5",129,4.45933132129084,0.329116956305707
"186","scen5",130,4.53614351275783,0.334786011336915
"187","scen6",100,6.54313840196058,0.482910472531763
"188","scen6",101,2.62227864703079,0.193534928157435
"189","scen6",102,2.48810413412769,0.183632298341696
"190","scen6",103,2.41142743333321,0.177973243078286
"191","scen6",104,2.38647691511671,0.176131792416286
"192","scen6",105,2.40820181110455,0.177735178917181
"193","scen6",106,2.4723647811602,0.182470669485336
"194","scen6",107,2.57557147705182,0.190087747288021
"195","scen6",108,2.71525762579241,0.20039715845289
"196","scen6",109,2.88965017681288,0.213268044569877
"197","scen6",110,2.99538639161227,0.221071811251198
"198","scen6",111,3.04305311340337,0.224589810983144
"199","scen6",112,3.06466424844679,0.226184801459371
"200","scen6",113,3.07166770907455,0.226701685601711
"201","scen6",114,3.07546964375406,0.226982283987352
"202","scen6",115,3.08524592319326,0.227703813539925
"203","scen6",116,3.1095243149986,0.229495658513816
"204","scen6",117,3.15484685463473,0.232840647980257
"205","scen6",118,3.22616238752261,0.238104027045481
"206","scen6",119,3.32719676905606,0.245560779131552
"207","scen6",120,3.44827247633286,0.254496663323706
"208","scen6",121,3.58169820719428,0.264344029951145
"209","scen6",122,3.71952073314448,0.274515898104231
"210","scen6",123,3.85670008104325,0.284640297076984
"211","scen6",124,3.98807851594001,0.294336564858432
"212","scen6",125,4.11141577969088,0.303439361201676
"213","scen6",126,4.22779319378645,0.312028492071363
"214","scen6",127,4.34000435350186,0.320310136266031
"215","scen6",128,4.45207934488362,0.328581730678727
"216","scen6",129,4.56880673177542,0.337196690977355
"217","scen6",130,4.6938112626219,0.346422538476103
"218","scen7",100,6.54313840196058,0.482910472531763
"219","scen7",101,2.185177947043,0.161275102274519
"220","scen7",102,2.07336861580668,0.153023114671045
"221","scen7",103,2.00947293899822,0.148307351441726
"222","scen7",104,1.98868134432616,0.146772846408978
"223","scen7",105,2.00678496229155,0.148108967727088
"224","scen7",106,2.06025276348694,0.152055110931511
"225","scen7",107,2.14625619435874,0.158402517159265
"226","scen7",108,2.26265841357874,0.166993478748956
"227","scen7",109,2.40798191548209,0.17771894971761
"228","scen7",110,2.49609322816148,0.184221926275259
"229","scen7",111,2.53581450148136,0.187153519295318
"230","scen7",112,2.56191051316686,0.189079512077384
"231","scen7",113,2.58253480256245,0.190601669293969
"232","scen7",114,2.60579015506469,0.192318009767889
"233","scen7",115,2.63819771284696,0.194709820559718
"234","scen7",116,2.68584378864886,0.198226296532912
"235","scen7",117,2.75344192818685,0.203215316709648
"236","scen7",118,2.84462204796604,0.209944783828192
"237","scen7",119,2.96220016298762,0.218622531354891
"238","scen7",120,3.09799316539207,0.228644612339452
"239","scen7",121,3.24542088161428,0.239525382962279
"240","scen7",122,3.39857964568474,0.250829128441281
"241","scen7",123,3.55370406984398,0.262277947703534
"242","scen7",124,3.70690298915785,0.273584656804331
"243","scen7",125,3.85645099070472,0.284621913187528
"244","scen7",126,4.00365288817843,0.295486017459768
"245","scen7",127,4.15106026533803,0.306365286976287
"246","scen7",128,4.30215497616499,0.317516696853332
"247","scen7",129,4.461028084229,0.329242184375465
"248","scen7",130,4.63083037809923,0.341774290672542
